100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
100.000, 100.000
